player_id,handle,first_name,last_name,total_games_played,most_played_agent_type,most_played_agent_name,average_kpr,average_dpr,total_kills_2024,total_multikills,total_clutches,total_first_bloods,average_headshot_ratio,average_damage_per_round,region
111800025704788851,sa1koro,Zih-Ji,Liao,17,Initiators,Sova,0.66,0.647,238,66,1,22,0.288,35.768,SEA
110094598362501366,zhen,chia ying,tseng,17,Duelists,Jett,0.936,0.76,340,123,2,99,0.273,62.203,SEA
110094585105223916,mikasa1,Chung Hau,Chua,13,Duelists,Yoru,0.725,0.723,195,61,0,29,0.233,43.018,SEA
111800014022121602,miluan,Yo-Ting,Liu,17,Controllers,Viper,0.741,0.68,265,87,1,27,0.194,45.591,SEA
111815884722051517,Yowamu,Ryohei,Sato,20,Controllers,Omen,0.513,0.722,215,55,1,20,0.283,29.995,JP
106605805148971454,Tonbo,Ryosuke ,Ohtsuka,41,Initiators,Sova,0.723,0.726,635,194,1,78,0.293,41.244,JP
107843046917811579,Reit4,Oshiro,Ryumon,41,Controllers,Clove,0.675,0.762,600,187,5,98,0.168,40.377,JP
107860346089121050,million,Yuto,Kakumoto,41,Sentinels,Sage,0.626,0.742,549,151,4,63,0.182,36.43,JP
110077716521381031,Biju,Ren,Hashimoto,41,Controllers,Omen,0.65,0.719,572,173,2,74,0.237,42.409,JP
111815861621505494,Absol,Kazuki,Fujinoki,41,Duelists,Phoenix,0.774,0.767,672,233,5,139,0.249,48.018,JP
108440702977795293,antidote,Sabyasachi,Bose,37,Initiators,KAY/O,0.621,0.68,477,132,6,44,0.185,37.706,INTL
109981456465646817,CarlosSainz,Jon Michael,Piga,20,Initiators,Sova,0.84,0.689,353,126,2,57,0.287,57.287,INTL
108440722530526441,rawfiul,Akram Husain,Virani,37,Initiators,Sova,0.645,0.704,487,153,1,71,0.315,40.248,INTL
107760838256091213,Azys,Azis,Nandang,37,Duelists,Jett,0.881,0.75,672,225,1,141,0.299,54.624,INTL
110054349115460084,LeVi1,Rajiv,Satpute,39,Controllers,Viper,0.703,0.659,586,182,4,81,0.251,46.53,INTL
111810845599805520,psy,Simar ,Sethi,24,Initiators,Sova,0.694,0.7,357,123,1,40,0.196,48.537,INTL
108440716992210146,Excali,Karan Suraj,Mhaswadkar,37,Duelists,Raze,0.743,0.72,579,188,2,100,0.201,50.772,INTL
111810856015592504,kibojn,Jayesh ,Negi,37,Initiators,Breach,0.623,0.647,487,141,3,31,0.292,40.384,INTL
109981629266017733,Deadly10,Saksham,Aurangabadkar,37,Sentinels,Killjoy,0.76,0.758,592,198,0,125,0.262,50.747,INTL
109981286798924109,vibhor,Vibhor,Shivkumar Vaid,19,Controllers,Omen,0.642,0.744,257,80,3,34,0.133,38.029,INTL
106668678079936253,d0rf,Phạm Huỳnh Toàn ,Quốc,29,Initiators,Skye,0.663,0.608,382,123,3,32,0.265,41.59,"SEA, VN"
111843946799813553,Ting2k5,Manh Thang,Duong,30,Duelists,Yoru,0.762,0.643,456,170,4,82,0.266,47.878,VN
109777837170829065,Viness,Trung Tín,Nguyễn,30,Controllers,Omen,0.69,0.672,408,117,2,60,0.252,47.743,VN
107760849272584916,alyaL,Đức Hùng,Hoàng,30,Controllers,Viper,0.889,0.648,527,187,7,64,0.173,50.351,"SEA, VN"
111843950463498608,KillerS,Van Thien,Nguyen,30,Duelists,Raze,0.805,0.672,474,162,1,82,0.259,46.849,VN
112513206030222423,Albuszin,Phuc Thien,Tran,12,Sentinels,Cypher,0.666,0.727,166,40,1,18,0.249,32.49,VN
107760847933553340,DaFt,Tuấn Kiệt,Huỳnh,33,Duelists,Raze,0.773,0.743,520,161,2,107,0.21,46.585,VN
106668693327601250,Suka,Nguyễn Văn ,Tiến,33,Controllers,Omen,0.786,0.725,528,170,3,67,0.273,47.74,VN
107760850549131451,TRIPCIEW,Minh Cường,Vũ,17,Controllers,Viper,0.7,0.695,246,78,1,26,0.311,43.749,VN
112513207125591132,Pr0digy,Phuong Duy,Ta,12,Duelists,Jett,0.753,0.764,192,66,0,30,0.301,54.878,VN
107723771492549678,H1ber,Joona ,Parviainen,20,Initiators,Breach,0.74,0.674,274,73,1,36,0.165,37.412,EMEA
112434416446498332,shinnok,Zsombor,Maglóczki,13,Sentinels,Cypher,0.714,0.677,185,50,2,13,0.305,49.751,EMEA
107842973994855769,HaReeee,Matsumoto,Yousei,24,Controllers,Omen,0.596,0.753,290,101,1,26,0.338,33.242,JP
107842973879048463,Zepher ,Matsuda,Josuke,36,Controllers,Omen,0.675,0.716,512,160,3,93,0.195,48.973,JP
107842973215786115,xnfri,Moriya,Tomoki,36,Sentinels,Deadlock,0.697,0.717,528,163,6,77,0.255,46.961,JP
110077638678271175,LOB,Byeonggeon,Im,36,Initiators,Skye,0.813,0.653,617,208,6,33,0.353,53.646,JP
112449996076131456,kAyle2,Sooyong,Jung,18,Duelists,Raze,0.743,0.75,280,86,0,59,0.218,44.674,JP
107842973093468411,Blackwiz,Mikame ,Kohei,36,Controllers,Viper,0.604,0.744,451,115,2,50,0.246,35.52,JP
111702952977060918,CORONEL,Ricardo,Martins,26,Controllers,Omen,0.726,0.668,376,118,6,35,0.265,43.72,EMEA
107723772186044699,Leare,Fletcher,Brigden-Knight,18,Duelists,Raze,0.999,0.69,360,121,1,77,0.335,53.732,EMEA
108214523502707264,Patix,Patrik,Rozman,18,Initiators,Fade,0.607,0.701,221,66,1,28,0.259,49.19,EMEA
107760839505754653,roseaufy,Baskoro,Dwi Putra,1,Sentinels,Killjoy,0.45,0.9,9,1,1,1,0.5,10.0,SEA
109699079600020674,ZesBeeW,Muhammad,Musharraf Bin Mohtar,28,Controllers,Omen,0.763,0.618,445,158,1,38,0.175,46.254,SEA
109632269911032442,xenon ,Eduardo,Soeiro,36,Controllers,Omen,0.792,0.632,624,205,9,60,0.307,45.282,BR
111895503392462367,Nicksz,Nicholas,de Carvalho La Torre,61,Initiators,KAY/O,0.598,0.733,786,216,5,95,0.223,34.196,BR
108844265631289505,PxS,Joshua,Brunelli,36,Duelists,Neon,0.765,0.777,601,189,3,162,0.221,49.651,BR
108844263427969181,Guuih,Guilherme,Guilherme,46,Sentinels,Cypher,0.666,0.629,656,178,3,70,0.199,45.641,BR
111895510618877885,Siduzord,Renan Aparecido,Copi Siduoski,61,Initiators,Sova,0.721,0.654,938,299,6,96,0.238,44.635,BR
107760836888508915,Exotic,John Danlee,Mag aso,28,Duelists,Jett,0.705,0.851,429,132,1,100,0.226,42.482,SEA
112552563051960872,Xty,Ryan Louie,Juanitez,20,Sentinels,Killjoy,0.632,0.731,250,77,1,19,0.231,38.802,SEA
112552576858937861,Denz,Josh Denzel,Mesa,18,Initiators,KAY/O,0.805,0.698,290,109,2,49,0.293,49.976,SEA
112552580457748705,eur,Eugenio Jeric,Baquir,19,Controllers,Omen,0.611,0.759,229,63,1,27,0.276,38.321,SEA
109743145706264570,HydraKid,Matthew Lance,Padios,33,Controllers,Viper,0.661,0.768,463,139,0,67,0.183,46.82,SEA
112552571914050048,Zeus2,Jhian Zeus,Dela Vega,20,Duelists,Jett,0.938,0.759,368,136,1,57,0.283,56.538,SEA
107046583301607234,frostmind,Muhammad Rafi,Diandra,38,Sentinels,Killjoy,0.675,0.676,530,169,7,40,0.331,40.4,SEA
111810981665279398,Trinxty,Naqshab ,Khan,33,Duelists,Jett,0.745,0.83,514,153,0,133,0.28,42.989,INTL
110270799527243957,Tryst,Jit Dutta ,Choudhury,35,Controllers,Viper,0.678,0.74,493,144,5,41,0.251,48.299,INTL
111810975714278687,saun,Saunskar ,Sane,26,Duelists,Yoru,0.579,0.748,329,97,3,44,0.27,36.374,INTL
110020978903872107,Ri0,Atharv  ,Ahire,35,Initiators,Sova,0.584,0.761,429,124,5,41,0.254,36.197,INTL
109981493720514511,DcRulz,Daivik,Chauhan,35,Controllers,Astra,0.687,0.755,501,141,3,63,0.231,45.331,INTL
111935779115407611,free1ng,Hajun,Noh,47,Controllers,Viper,0.813,0.67,832,268,2,109,0.272,49.694,KR
109716302894787262,SeliG ,Hyunsung,Eom,47,Duelists,Raze,0.739,0.741,757,220,1,181,0.291,40.493,KR
107786689215945381,Hermes,Byeonwook,An,47,Initiators,KAY/O,0.66,0.682,681,203,4,78,0.255,41.376,KR
106532642657595626,exy,Keunchul,Park,47,Controllers,Brimstone,0.661,0.672,681,211,5,67,0.35,42.678,KR
106532935342359144,iNTRO,Seungkyun,Kang,21,Initiators,Gekko,0.684,0.697,322,105,1,25,0.244,43.021,KR
108290337902272024,SungJin,SungJin,SungJin,14,Sentinels,Killjoy,0.781,0.625,233,80,3,25,0.169,56.281,KR
112457160775896459,gbz,Gabriel,Santos Pereira,19,Initiators,Sova,0.613,0.799,241,73,4,41,0.304,38.218,BR
112457161855985634,phc,Pedro Henrique,Vessi Campos,19,Controllers,Viper,0.617,0.762,245,76,2,26,0.335,35.049,BR
108844341625984460,ZaninZS,Guilherme,Zanin,19,Sentinels,Sage,0.573,0.759,229,64,2,21,0.225,35.733,BR
106116490671167384,Tisora,Kauã,Martins,35,Duelists,Jett,0.755,0.821,537,169,2,118,0.256,42.723,BR
112457163225733896,Lewa,Marcelo Justino,Xavier,19,Sentinels,Killjoy,0.701,0.731,280,79,3,26,0.23,39.349,BR
112428803812143535, woody,Lingardi ,Putra,23,Initiators,KAY/O,0.791,0.672,376,115,1,30,0.27,47.003,SEA
111836397651543982,fausTao,Irvan ,Rachman,43,Duelists,Jett,0.818,0.772,723,229,2,179,0.225,47.247,SEA
111836447936329866,Nythan,Muhammad ,Raihan Putra,43,Initiators,Sova,0.735,0.675,647,200,5,69,0.268,41.924,SEA
111836447997849905,SCar2,Bryan ,Ashley Go Yudianto,43,Controllers,Viper,0.591,0.667,533,150,7,51,0.254,36.186,SEA
107760840510326800,Kylee,Muhammad,Syafrizal,43,Sentinels,Cypher,0.756,0.693,676,218,0,110,0.422,45.599,SEA
112415928732509430,x jfoen,Jesus,Taboada,16,Initiators,Breach,0.638,0.593,229,73,3,25,0.317,34.177,LATAM
110099895866558044,AndreSG,André,Silva,12,Controllers,Omen,0.474,0.794,126,26,1,20,0.251,30.728,EMEA
111702942111636490,stepa,Simão,Stepanov,17,Duelists,Jett,0.759,0.825,278,100,2,70,0.236,50.629,EMEA
111903174759280369,xini,Dinis,Mestre,13,Sentinels,Killjoy,0.712,0.786,203,76,0,25,0.172,51.384,EMEA
110099892373897981,Lekyy,Simão,Noronha,12,Initiators,Fade,0.503,0.782,134,29,0,16,0.292,36.731,EMEA
112478834811851312,Waer,Rodrigues,Francisco,6,Controllers,Omen,0.785,0.756,98,27,1,6,0.28,36.46,EMEA
112585355693411013,NeFi,Filip,Pawlak,15,Initiators,Skye,0.682,0.71,187,60,1,16,0.291,42.758,EMEA
109699665612693935,Tag,Alessandro,Voci,40,Controllers,Viper,0.744,0.621,575,176,1,71,0.248,45.776,EMEA
108245714426081938,waddle,Taraki,Wadir,40,Initiators,Skye,0.744,0.54,574,189,5,59,0.347,41.929,EMEA
107723775254535992,Filu,Dawid,Czarnecki,40,Duelists,Raze,0.991,0.667,774,285,4,183,0.28,57.293,EMEA
109069441499422398,caydeN,Olmi,Yari,40,Controllers,Brimstone,0.647,0.593,503,156,4,55,0.214,39.833,EMEA
106652072777241995,WACKIE,Rikardo,Birjukov,40,Initiators,Gekko,0.88,0.593,682,230,5,77,0.235,54.469,EMEA
107042212529423208,xazyyyy,Alejandro,Giudice,23,Initiators,Breach,0.573,0.687,279,79,2,31,0.36,39.887,EMEA
106660353931369080,corey,Corey,Nigra,43,Duelists,Raze,0.793,0.709,719,232,3,134,0.307,54.783,NA
109782848174631414,add3r,Jack ,Hayashi,43,Initiators,Gekko,0.676,0.717,614,205,3,73,0.22,44.829,NA
108273958835992183,stellar,Brenden ,McGrath,43,Initiators,Fade,0.65,0.653,593,182,8,41,0.202,45.942,NA
107769216200994395,bdog,Brandon ,Michael,43,Sentinels,Sage,0.716,0.727,646,190,3,113,0.312,41.339,NA
109782846845689021,wedid,Matthew,Suchan,33,Controllers,Brimstone,0.737,0.727,509,166,0,54,0.225,45.99,NA
111918148941518097,Mephist0,Dante Genaro,Armenta Garfias,39,Duelists,Raze,0.861,0.783,722,254,2,180,0.256,54.119,"LAN, LATAM"
111918148856998483,GneralSteak,Walter Giovanni,Romero Lemus,39,Initiators,Breach,0.592,0.748,495,141,1,55,0.196,39.015,"LAN, LATAM"
111918149022684086,P4ND4,Erick Eduardo,Medina Alfaro,38,Sentinels,Cypher,0.557,0.735,459,137,3,49,0.249,39.983,"LAN, LATAM"
111918157046759836,Vandals,Santiago Mario,Cappadonna Fernández,38,Controllers,Omen,0.662,0.765,541,172,0,70,0.27,40.355,"LAN, LATAM"
112478558766570998,ArPoom,Rujipoom ,Changkrut,16,Initiators,Breach,0.725,0.692,230,73,1,40,0.285,44.462,SEA
111799246686351759,socools0da,Natdanai ,Chaibun,38,Controllers,Omen,0.707,0.696,567,186,3,55,0.318,46.235,SEA
112478562758051133,N0NGLAZ,Kittikawin ,Jirawatkakan,16,Controllers,Viper,0.703,0.633,228,76,7,25,0.278,56.047,SEA
107760831724272012,AloNeFillz,Palapoom,Thaikum,39,Initiators,Sova,0.73,0.63,575,170,8,57,0.18,58.688,SEA
107760828736855945,garnetS,Apiwat,Apiraksukumal,16,Duelists,Raze,0.79,0.694,252,82,1,69,0.371,52.576,SEA
106724791782173339,aLerT,Wattanachok,Yingnakorn,46,Sentinels,Killjoy,0.725,0.71,688,202,7,98,0.217,46.238,SEA
111799075112509257,Siraww,Siraphop ,Honghirun,46,Initiators,Sova,0.701,0.699,670,195,5,53,0.255,41.415,SEA
109699428083648628,Potter3,Sutthichai,Promsrikaew,46,Duelists,Jett,0.836,0.763,801,279,1,195,0.287,50.176,SEA
106724795584869998,b3ta,Puwadon ,Jaisuekul,49,Controllers,Harbor,0.632,0.752,644,203,4,79,0.309,40.84,SEA
112478672026813880,bnwgiggs,Kitsada ,Pookamroong,26,Controllers,Viper,0.563,0.768,316,87,0,35,0.248,47.756,SEA
112478583150268678,SantaGolf,Chanitpak,Suwanaprateep,15,Sentinels,Killjoy,0.641,0.712,201,63,2,12,0.231,44.57,SEA
107760831845818311,kongared,Nantapol,Boonying,38,Controllers,Viper,0.65,0.747,506,161,1,55,0.267,42.487,SEA
112478591087035770,NIZ,Yutthaphum,Thawongphia,15,Initiators,Sova,0.658,0.693,207,65,1,24,0.168,60.14,SEA
107760831336275901,Raigard,Thanasit,Seang-on,15,Controllers,Omen,0.705,0.747,221,65,4,42,0.247,57.218,SEA
111800180453988008,55EE,Bo-Xun,Ke,26,Duelists,Jett,0.852,0.753,481,158,2,103,0.297,47.002,SEA
107815374108693924,Maou,JYUN SIAN,SU,16,Initiators,Skye,0.637,0.725,225,80,1,21,0.186,51.892,SEA
111800185443260824,danKey,Yang-Kuo,Chun,26,Duelists,Raze,0.716,0.79,401,131,2,64,0.168,50.257,SEA
109669232233649046,GGHuiii,Hui,Ying Hon,23,Duelists,Raze,0.815,0.75,403,147,2,89,0.241,57.359,SEA
109669231834247848,coconut,Chung,Colin,46,Sentinels,Cypher,0.832,0.644,797,269,5,85,0.327,44.997,SEA
107815375782876613,CHIMEI,Chun Wai Jimmy,Wong,46,Initiators,Breach,0.573,0.649,547,143,7,45,0.152,35.331,SEA
107815375711895985,Kiuuuu,Tsz Kiu,Yung,45,Controllers,Omen,0.811,0.663,758,260,4,77,0.356,46.473,SEA
107815375845392822,Hypathor,Chun Ming,Jark,20,Initiators,Sova,0.566,0.678,233,65,1,26,0.163,35.655,SEA
111834768332039771,ADfpsxN,Cheng-En,Lu,2,Sentinels,Killjoy,0.727,0.609,27,7,0,4,0.543,16.818,SEA
110094717435249807,L1nk1,zhi jin ,Lin ,3,Sentinels,Killjoy,0.505,0.848,27,10,1,6,0.143,30.027,SEA
111799293164787370,qq1,Phoomphat ,Phodjanat,22,Controllers,Omen,0.665,0.716,328,97,1,66,0.207,41.652,SEA
111799256256634819,Laz1,Kittikawin,Jirawatkakan,22,Sentinels,Cypher,0.759,0.644,362,105,3,52,0.187,42.618,SEA
107760829482917782,Teerapong,Teerapong,Wongsirisuponchai,22,Duelists,Raze,0.773,0.75,374,119,1,52,0.23,46.475,SEA
111799294443675607,LetPoomCook,Rujipoom ,Changkrut,22,Controllers,Viper,0.721,0.719,347,112,9,27,0.241,43.808,SEA
110038127083304624,Seph1roth,Chinnakrit,Phoojaroen,51,Controllers,Viper,0.744,0.658,811,238,6,102,0.266,40.003,SEA
107760966594060796,killua,Taned,Teerasawad,51,Initiators,Sova,0.786,0.715,849,251,8,127,0.334,43.498,SEA
110038128908424821,Kntz,Krit,Chaiprasit,51,Controllers,Omen,0.733,0.634,798,243,6,78,0.312,46.683,SEA
107760831992553421,Kadoom,Kantapong ,Kingthong,51,Duelists,Raze,0.814,0.749,883,287,2,207,0.265,47.179,SEA
106230374904906489,CGRS,Patiphan,Posri,51,Sentinels,Cypher,0.688,0.63,762,222,7,62,0.221,41.28,SEA
112552350417372633,Stazy,Aljon,Pabonan,8,Initiators,KAY/O,0.555,0.838,87,36,0,10,0.25,43.483,SEA
111799897691920449,riyabtw,"Cho-Ming, FREDDIE",Liu,26,Duelists,Jett,0.848,0.665,461,163,1,76,0.269,53.402,SEA
112484728259073365,Uta,Tsz Ting,Wong,24,Sentinels,Killjoy,0.87,0.609,437,136,2,89,0.241,50.304,SEA
106729739450477503,W1nner,TSAI HONG ,WEI,45,Sentinels,Cypher,0.75,0.679,711,238,4,116,0.213,45.285,SEA
109669234575397608,Ra1ny,Lee,Kuo-Shou,45,Controllers,Omen,0.669,0.601,630,180,6,64,0.313,37.297,SEA
109669235163363963,XyuS,Shih,guan yu,45,Duelists,Raze,0.903,0.664,851,279,3,188,0.293,44.984,SEA
110094916024377176,YanLi,YenLi,Peng,45,Controllers,Viper,0.723,0.628,692,206,2,85,0.23,41.945,SEA
112484679578849435,ngk1,chen en,Li,10,Duelists,Iso,0.679,0.672,155,43,1,23,0.283,39.102,SEA
109715596930263440,Yoshiii,Paoner Kawakami,John Yoshiharu ,38,Sentinels,Killjoy,0.813,0.707,657,226,3,88,0.225,45.603,JP
110100039359021895,Only1,Dan-il,Park,18,Duelists,Jett,0.762,0.734,288,90,0,66,0.18,39.252,JP
106605769589706970,MrTenzouEz,Tomotsuki,Inada,38,Initiators,Sova,0.7,0.686,559,175,2,56,0.279,44.294,JP
111323143632503445,lumo,Maksim,Demianovskikh,38,Initiators,Breach,0.725,0.636,573,168,3,35,0.185,44.754,JP
109715596469397902,Allen,Kawai,Aren,9,Controllers,Viper,0.528,0.777,105,29,1,11,0.219,27.717,JP
106651646515827792,shalaby,Mohamed,Shalaby,13,Duelists,Raze,0.681,0.729,178,63,0,42,0.184,38.774,EMEA
107769155437129185,Mass3R,Umberto,Artuso,13,Initiators,Gekko,0.671,0.671,174,47,0,25,0.138,40.972,EMEA
109630575236751478,Byron,Bicocca,Davide,27,Controllers,Omen,0.717,0.673,396,126,2,31,0.226,43.719,EMEA
109777767558245888,Milooo,Đức Anh,Lê,16,Controllers,Viper,0.694,0.645,217,73,2,16,0.262,41.335,VN
109777812481076755,Mihlog,Minh Long,Tô,16,Initiators,Fade,0.815,0.631,248,94,1,21,0.3,52.777,VN
109777794161362933,BanhMj,Ngọc Thịnh,Võ,25,Sentinels,Killjoy,0.732,0.687,354,116,2,28,0.246,36.094,VN
109642063463564811,gmA,,PTH,13,Sentinels,Killjoy,0.533,0.781,136,36,0,11,0.204,28.855,EMEA
109642061400185671,symoN,,EX0,10,Initiators,KAY/O,0.362,0.808,71,14,0,11,0.22,31.974,EMEA
111702945069538319,athelstan,António,Mota,9,Initiators,Sova,0.85,0.667,149,54,1,12,0.179,54.771,EMEA
106668493534718247,Ching,Perez Enrico ,Manalo,16,Initiators,Gekko,0.644,0.747,238,72,2,30,0.231,40.175,SEA
107760835195881377,senyorcarl,Carl ,Carandang,20,Initiators,Breach,0.746,0.76,349,121,1,69,0.274,53.692,SEA
108276662344798361,GianSanity,Abilla ,Gian Carlo F.,20,Duelists,Raze,0.714,0.747,331,108,1,68,0.194,45.23,SEA
112552464401406351,Cms,Michael Niel Jr.,Soriano,15,Sentinels,Killjoy,0.424,0.862,129,31,2,20,0.277,27.628,SEA
111935901512320180,oonzmlp,Sangbeom,Shin,17,Controllers,Viper,0.712,0.791,246,70,3,31,0.188,35.305,KR
108290338040053291,Ssun,Sunrae,Kim,17,Duelists,Raze,0.781,0.832,274,81,1,64,0.299,39.964,KR
108290337782191005,pr0xy,pr0xy,pr0xy,17,Initiators,Fade,0.548,0.756,190,49,2,19,0.331,31.568,KR
111935900092907550,Arduino,Sehyeok,Park,17,Sentinels,Cypher,0.722,0.753,249,89,1,25,0.422,39.307,KR
111935905896678591,ANNYEON,Seojin,Ahn,17,Controllers,Omen,0.686,0.744,237,68,1,16,0.25,34.796,KR
109699403772911938,basbabe,Khunthong,Atsadrawut,20,Sentinels,Sage,0.593,0.683,233,63,3,34,0.216,33.941,SEA
109642062602670949,furyan,,FTW,26,Duelists,Raze,0.75,0.79,398,131,1,89,0.221,45.533,EMEA
111702897239544869,guedeszy,Hugo,Guedes,20,Sentinels,Killjoy,0.613,0.737,256,67,2,25,0.243,43.006,EMEA
111702902633419820,slender,Francisco ,Pires,20,Controllers,Viper,0.768,0.677,313,95,4,49,0.183,44.863,EMEA
109642057566856933,Dszera, ,14VK,14,Controllers,Omen,0.679,0.662,184,56,1,17,0.224,38.879,EMEA
108058716084404104,KenzmPs,Azevedo,Simão,27,Initiators,Fade,0.673,0.729,371,112,3,36,0.259,36.668,EMEA
110186662663349308,Tigax,Tiago ,Batista,12,Initiators,Gekko,0.41,0.837,92,24,0,9,0.217,28.116,EMEA
111903174695339141,Nexy,Guilherme,Silva,4,Controllers,Viper,0.58,0.887,43,14,0,6,0.162,42.592,EMEA
111702985767066669,Hax1,Rodrigo,Santos,12,Duelists,Neon,0.573,0.839,133,39,1,32,0.289,33.765,EMEA
111889003196120152,bioforst,Tan Phat,Huynh,26,Controllers,Viper,0.657,0.76,355,114,4,52,0.254,44.328,VN
111889004667456082,bobae,Nhat Nam,Truong,26,Sentinels,Cypher,0.728,0.76,394,130,0,56,0.288,49.629,VN
111889007121320536,banhbaochie,Nguyen Dang Khoa,Le,26,Initiators,Fade,0.653,0.781,357,106,5,49,0.283,42.593,VN
111889008382114911,hansia,Hoang Thuong,Nguyen,26,Duelists,Raze,0.804,0.762,438,137,3,67,0.188,46.029,VN
111889015758847081,Palette1,Qui Thanh,Ha,15,Controllers,Omen,0.565,0.714,178,55,1,17,0.197,43.156,VN
106668676114046548,P1nA,Nguyễn ,Nam,10,Controllers,Viper,0.619,0.702,127,33,0,22,0.324,35.68,VN
108276505395787254,BMV,Bùi,Minh Vũ,22,Initiators,KAY/O,0.659,0.698,298,82,1,17,0.351,41.025,VN
107760847779412664,Daicute,Anh Minh Thông,Nguyễn,10,Sentinels,Killjoy,0.693,0.689,140,46,1,16,0.319,41.034,"SEA, VN"
107760828508397445,niffy,Patcharapon,Junman,44,Duelists,Jett,0.846,0.736,766,244,1,152,0.314,52.657,SEA
111888921688624767,messi1,Gia Luc,Ngo,4,Duelists,Reyna,0.739,0.711,63,21,0,8,0.212,60.4,VN
111888919178388666,denji,Tien Long,Nguyen,9,Controllers,Viper,0.533,0.796,101,32,0,18,0.205,28.318,VN
111888925978283658,sins,Duuy Anh,Le,5,Initiators,Sova,0.59,0.78,61,15,0,5,0.171,31.341,VN
111888923021986340,redfoxxx,Phuc Dai,Nguyen,9,Initiators,Skye,0.711,0.749,135,40,0,13,0.284,46.74,VN
111888931342253076,luna2,Duc Thang,Nguyen,9,Duelists,Raze,0.73,0.771,140,51,1,21,0.161,50.025,VN
108284847761183948,JayH,Wong,Jia Heng,10,Controllers,Viper,0.614,0.673,127,34,2,10,0.118,31.956,SEA
107760859481426307,BRYCE,Bryce,Lee,10,Controllers,Omen,0.576,0.692,121,35,2,9,0.202,29.086,"NA, SEA"
107760856444386120,FREY,Ingram,Tan,7,Sentinels,Killjoy,0.693,0.71,98,30,0,20,0.218,45.734,SEA
112433591967462824,JimBk,Jim,Boerkamp,14,Initiators,Sova,0.699,0.775,197,66,3,19,0.179,48.648,EMEA
112433590424200314,Browse,Alessio,Beretta,13,Sentinels,Cypher,0.729,0.765,193,58,0,22,0.19,48.077,EMEA
112433593042253228,Ayyzicle,Maximilián,Végh,14,Initiators,Breach,0.608,0.713,173,50,2,16,0.212,49.115,EMEA
112433598106199167,Javelin,Vitalii,Fedak,12,Duelists,Raze,0.866,0.795,212,74,0,50,0.176,49.573,EMEA
112433589066431815,FrancyBald,Francesco,Baldelli,14,Controllers,Omen,0.497,0.824,140,36,1,15,0.298,28.577,EMEA
112433783349208266,al1eNNNNN,alen,pasic,12,Controllers,Viper,0.692,0.719,163,44,1,20,0.232,41.868,EMEA
107736157518637783,Ivan4ezz,Ivan,Mikhailov,16,Initiators,Sova,0.663,0.679,218,59,2,37,0.284,48.01,EMEA
111918149419242438,skyppervz,Lucas,Pizarro,33,Initiators,Skye,0.546,0.739,388,112,4,36,0.24,39.254,LAS
111918157246731245,Mikey Tap,Luciano,Pensa,33,Controllers,Astra,0.599,0.738,428,131,4,39,0.315,41.149,LAS
111918157299291121,erde,Roberto,Lobos,33,Duelists,Raze,0.714,0.734,497,166,2,64,0.26,41.893,LAS
111918149498333786,Ne0n,Bruno,Rodriguez,33,Duelists,Jett,0.727,0.766,506,162,1,126,0.26,46.33,LAS
106620843431382189,gio,Giovani,Lainati,18,Controllers,Viper,0.683,0.705,252,92,2,28,0.27,55.225,LAS
107769215158185540,reformed,Jeffrey,Lu,12,Duelists,Raze,0.643,0.756,163,48,0,15,0.216,27.763,NA
112088337102685548,VYX,Ramiro,Ortiz,12,Controllers,Brimstone,0.63,0.683,159,44,0,14,0.237,35.407,NA
112097236546770587,PA1NT,Amarri,Lee Andre Peak,12,Duelists,Yoru,0.734,0.795,191,54,0,53,0.263,32.841,BR
107882571975204948,Lear,Dayton,Akau,9,Initiators,Sova,0.572,0.726,110,23,0,7,0.174,33.158,NA
112111502649258653,SkrubbleBub,Andy,Collins,12,Controllers,Viper,0.647,0.735,167,58,0,23,0.185,40.915,NA
106490132256716234,AztKk,Fabian,Iglesias,11,Initiators,Breach,0.559,0.839,117,28,0,10,0.265,36.534,LAN
109861844901210515,Beast,Julian David ,Lavandos,11,Initiators,Sova,0.574,0.792,126,37,0,17,0.233,40.425,LAN
106490156006630482,Wyz,Luis,Hernandez,11,Controllers,Astra,0.714,0.809,152,45,0,13,0.265,43.636,LAN
111918149088657768,PanDeJalea,Dante,Escarcega,11,Duelists,Raze,0.654,0.835,141,42,0,37,0.254,39.238,LAN
107718153651010956,Feels,Mazzaro,Navarro,11,Sentinels,Cypher,0.453,0.807,99,30,2,16,0.362,38.007,LAN
106489985594967563,Tacolilla,Vicente ,Compagnon,10,Initiators,KAY/O,0.812,0.669,170,52,1,32,0.172,49.537,"LAN, LATAM"
106490033825838448,vaiZ,Matias,Barria,10,Initiators,Sova,0.698,0.638,143,46,0,18,0.251,45.313,"LAN, LATAM"
107760850395193651,f1cio,Ngọc Sơn,Hoàng,22,Controllers,Viper,0.86,0.66,380,116,3,64,0.175,43.135,"SEA, VN"
112513214956816665,twilight,Minh Dung,Hoang,10,Controllers,Viper,0.782,0.559,150,48,2,22,0.42,40.127,"SEA, VN"
107760845845838475,YESicaN,Dat,Dinh Dinh,22,Controllers,Omen,0.803,0.611,353,109,1,34,0.314,51.805,"SEA, VN"
107760851121850567,gin,Văn Gin,Phan,22,Duelists,Raze,0.848,0.703,374,125,0,89,0.21,48.326,"SEA, VN"
